Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
14054,0.71,Ideal,I,VS1,61.8,56.0,5.68,5.72,3.52,2965
21801,0.32,Good,G,SI1,63.5,56.0,4.35,4.38,2.77,477
22132,0.7,Ideal,E,SI1,61.4,57.0,5.71,5.75,3.52,2656
10549,1.01,Very Good,D,SI1,62.1,59.0,6.37,6.41,3.97,6630
22114,0.52,Ideal,F,VS2,61.8,55.4,5.13,5.17,3.18,1620
15730,0.76,Very Good,J,VS2,59.9,59.0,5.92,5.94,3.55,1949
15490,0.67,Very Good,G,VVS1,62.0,56.0,5.6,5.62,3.48,3178
23888,0.32,Very Good,H,SI1,61.8,56.0,4.38,4.41,2.71,482
2012,0.82,Premium,F,SI2,59.5,62.0,6.13,6.08,3.63,2688
19390,0.62,Ideal,H,SI1,61.4,56.0,5.51,5.49,3.38,1618
17372,0.53,Ideal,G,VS2,61.0,55.0,5.23,5.24,3.2,1625
13497,0.7,Very Good,G,SI1,61.9,56.0,5.68,5.73,3.53,2042
25898,0.33,Ideal,E,VVS2,61.0,54.0,4.49,4.52,2.75,741
10119,0.43,Good,G,VS2,61.8,60.7,4.8,4.84,2.99,891
10271,1.06,Ideal,E,VS1,62.1,57.0,6.52,6.49,4.04,8567
24635,0.3,Premium,F,VS1,61.5,59.0,4.31,4.33,2.66,658
8338,0.29,Very Good,F,VVS2,63.1,57.0,4.22,4.3,2.69,664
3503,0.42,Ideal,I,VS1,62.0,55.0,4.85,4.83,3.0,992
19946,1.01,Good,H,SI1,64.0,58.0,6.37,6.31,4.06,4191
7113,0.58,Ideal,H,VS2,61.2,56.0,5.41,5.39,3.3,1755
23280,0.33,Ideal,H,VVS1,,55.0,4.4,4.44,2.75,752
8705,0.3,Ideal,E,SI1,62.9,57.0,4.32,4.27,2.7,675
6099,0.61,Ideal,G,SI1,62.0,54.0,5.48,5.5,3.4,1579
11031,0.32,Ideal,G,IF,62.3,54.0,4.39,4.4,2.74,883
26750,0.9,Good,H,I1,57.4,63.0,6.38,6.33,3.65,1939
23180,0.3,Ideal,I,VS2,61.4,58.0,4.29,4.31,2.64,438
12813,0.57,Premium,G,VS1,60.2,57.0,5.42,5.37,3.25,1819
21818,0.3,Ideal,J,VVS2,62.1,56.0,4.31,4.32,2.68,439
4847,2.0,Premium,F,SI1,62.6,59.0,8.1,8.04,5.05,18493
12419,0.27,Very Good,E,VVS2,62.0,60.0,4.15,4.17,2.58,552
782,1.0,Ideal,G,VS2,62.3,56.0,6.43,6.32,3.97,5887
24198,0.9,Very Good,G,SI1,62.0,61.0,6.07,6.13,3.78,3734
18455,0.9,Premium,H,VS1,61.5,59.0,6.19,6.13,3.79,4064
11253,1.04,Very Good,I,I1,61.6,61.0,6.45,6.47,3.98,2745
14057,1.02,Very Good,D,SI2,61.3,62.0,6.42,6.46,3.95,3971
10907,2.36,Ideal,J,VS2,,59.0,8.64,8.69,5.21,17534
13628,1.06,Ideal,G,SI1,62.0,56.0,6.52,6.55,4.05,5159
21353,1.15,Ideal,G,SI2,62.3,56.0,6.67,6.75,4.18,4838
12924,0.56,Ideal,E,VS2,61.5,57.0,5.3,5.27,3.25,1915
2364,0.77,Fair,I,VS1,65.1,57.0,5.65,5.77,3.72,2184
11385,1.56,Premium,G,VS1,60.9,58.0,7.53,7.49,4.57,14268
6723,1.01,Very Good,G,SI2,60.8,63.0,6.4,6.36,3.88,3577
20381,1.5,Fair,J,VS1,60.1,61.0,7.25,7.3,4.37,7819
8915,0.33,Ideal,E,VS2,61.7,55.0,4.45,4.47,2.75,792
1276,2.22,Very Good,I,SI2,63.2,57.0,8.28,8.23,5.22,16547
23935,0.7,Ideal,G,VS2,62.9,56.0,5.7,5.65,3.57,2375
21766,0.54,Ideal,G,IF,61.6,57.0,5.22,5.27,3.23,2361
6137,1.04,Premium,H,VS2,60.4,59.0,6.66,6.51,3.98,5777
19801,0.33,Very Good,F,SI2,63.0,58.0,4.4,4.42,2.78,434
25161,0.53,Very Good,G,VS1,63.2,55.0,5.15,5.13,3.25,1727
21457,1.0,Ideal,H,SI2,61.5,55.6,6.41,6.48,3.96,4459
18477,0.24,Very Good,F,VS1,61.0,57.0,4.01,4.04,2.45,461
19086,0.32,Ideal,E,VVS1,62.3,54.0,4.37,4.4,2.73,917
5105,1.19,Ideal,F,SI1,62.1,56.0,6.81,6.84,4.24,5937
6869,0.31,Very Good,F,VVS1,62.4,57.0,4.3,4.32,2.69,897
13927,0.72,Very Good,F,SI1,62.2,59.0,5.72,5.76,3.57,2404
24166,0.71,Premium,D,VS2,62.5,60.0,5.65,5.61,3.52,2770
3205,0.54,Ideal,H,VVS1,60.4,55.0,5.27,5.32,3.2,1846
15664,0.72,Good,D,SI2,64.1,57.0,5.64,5.71,3.64,2254
18330,1.26,Ideal,D,SI2,61.6,56.0,6.99,6.95,4.3,5412
24720,0.32,Premium,F,VS2,59.7,62.0,4.43,4.38,2.63,773
12978,1.06,Premium,G,VVS1,61.1,58.0,6.53,6.57,4.0,8170
23693,0.42,Very Good,I,IF,,58.0,4.83,4.88,2.92,938
20475,0.4,Ideal,G,SI1,62.3,54.0,4.74,4.77,2.96,741
10914,0.27,Ideal,I,VS1,61.9,54.0,4.15,4.18,2.58,432
10773,0.54,Very Good,D,SI1,62.9,57.0,5.17,5.22,3.27,1662
13916,0.76,Very Good,G,SI1,62.6,56.0,5.86,5.9,3.68,2652
14474,1.22,Ideal,H,SI1,62.2,54.0,6.83,6.86,4.26,6727
11219,0.3,Premium,G,VVS1,60.7,58.0,4.34,4.36,2.64,789
14992,0.71,Very Good,E,VS1,,60.0,5.65,5.71,3.53,3192
11505,0.5,Fair,H,SI1,62.3,60.0,5.09,5.06,3.16,1078
11921,0.75,Premium,F,VS2,59.6,59.0,6.04,5.94,3.57,2835
4094,0.95,Ideal,J,VVS2,60.6,57.0,6.4,6.34,3.86,3558
23281,0.75,Ideal,E,VS1,61.8,55.0,5.85,5.87,3.62,3086
5526,0.44,Ideal,D,VS1,62.3,55.0,4.88,4.85,3.03,1294
20820,0.31,Very Good,G,SI1,61.9,56.0,4.34,4.38,2.7,462
12663,0.9,Very Good,G,SI1,62.4,59.0,6.1,6.15,3.82,4320
3518,0.33,Ideal,E,VVS1,61.2,56.0,4.45,4.51,2.74,984
6117,0.5,Ideal,D,SI1,62.1,57.0,5.08,5.03,3.14,1610
16001,0.54,Very Good,F,SI1,59.3,60.0,5.32,5.37,3.17,1376
9746,0.53,Ideal,E,SI1,61.4,56.0,5.2,5.26,3.21,1564
25936,1.21,Ideal,F,SI2,61.8,57.0,6.82,6.87,4.23,5996
18015,0.33,Ideal,G,VVS1,,56.0,4.47,4.5,2.74,838
13060,1.01,Ideal,G,SI2,62.8,56.0,6.4,6.44,4.03,4269
150,0.9,Very Good,F,SI1,62.5,62.0,6.08,6.11,3.81,3950
20931,0.29,Very Good,G,VS2,61.7,56.0,4.27,4.3,2.64,471
11472,0.76,Ideal,D,VS1,61.7,56.0,5.84,5.87,3.61,4377
5415,0.57,Ideal,G,VVS2,60.5,56.0,5.36,5.38,3.25,1976
5074,1.42,Ideal,I,VS2,62.9,57.0,7.21,7.07,4.49,6069
5876,0.3,Good,D,SI1,63.1,56.0,4.24,4.28,2.69,515
3926,0.36,Premium,G,VS2,62.5,58.0,4.55,4.51,2.83,756
17544,1.01,Fair,I,SI2,68.1,59.0,6.14,6.11,4.17,3054
20951,0.35,Ideal,E,VS1,61.6,55.1,4.54,4.58,2.81,771
12222,0.23,Very Good,E,VS2,60.8,58.0,3.98,4.02,2.43,402
10689,1.07,Ideal,F,SI2,62.0,57.0,6.6,6.49,4.06,4764
13993,0.7,Very Good,D,VS2,63.3,56.0,5.6,5.58,3.54,2826
13049,0.32,Premium,G,VS2,60.7,58.0,4.38,4.42,2.67,561
8684,1.91,Premium,G,SI2,61.9,58.0,7.9,7.84,4.87,9038
4143,0.43,Ideal,H,VS1,61.2,56.0,4.87,4.9,2.99,850
19721,0.56,Premium,G,VS2,60.9,58.0,5.36,5.34,3.26,1698
18993,0.51,Very Good,F,VVS2,60.3,55.0,5.22,5.26,3.16,2633
12379,1.0,Fair,G,VS1,63.1,63.0,6.38,6.29,4.0,4630
25077,0.32,Ideal,I,SI1,60.9,55.0,4.45,4.48,2.72,404
7644,0.27,Ideal,E,VS2,61.0,55.0,4.18,4.2,2.56,577
7073,1.02,Premium,F,VS1,60.5,56.0,6.61,6.52,3.97,7197
5498,1.11,Ideal,F,VS2,61.8,56.0,6.66,6.7,4.13,9057
14035,0.38,Good,I,IF,56.6,59.0,4.82,4.87,2.74,886
23731,0.27,Very Good,D,VS1,59.9,58.0,4.17,4.24,2.52,470
309,0.84,Good,G,VS1,63.6,57.0,5.98,5.93,3.79,3316
21016,0.52,Ideal,G,VS1,61.3,56.0,5.17,5.2,3.18,1576
22579,1.02,Ideal,E,SI1,62.2,54.7,6.44,6.47,4.01,5840
11175,0.52,Ideal,D,VS2,61.8,57.0,5.16,5.2,3.2,1822
2957,0.39,Premium,E,VVS2,59.5,58.0,4.77,4.74,2.83,1126
7182,0.54,Ideal,E,VS2,61.6,56.0,5.24,5.28,3.24,1774
7927,0.32,Premium,D,SI1,63.0,58.0,4.4,4.36,2.76,756
10252,1.07,Premium,F,SI2,62.4,57.0,6.58,6.53,4.09,4573
10361,1.09,Very Good,G,IF,62.9,57.0,6.52,6.58,4.12,8650
13324,0.8,Very Good,F,SI2,61.0,60.0,5.95,5.98,3.64,2460
17092,0.23,Premium,G,VVS2,58.1,59.0,4.09,4.03,2.36,550
12649,0.3,Ideal,G,VS1,61.5,57.0,4.31,4.34,2.66,605
1269,1.21,Premium,G,SI2,60.9,59.0,6.87,6.82,4.17,4472
13371,0.5,Good,D,SI1,63.2,59.0,5.02,5.04,3.18,1395
26082,1.12,Premium,J,SI2,60.7,61.0,6.71,6.64,4.05,3266
15694,0.31,Good,E,SI1,63.9,56.0,4.31,4.27,2.74,698
2434,0.3,Very Good,H,VS1,62.0,58.0,4.24,4.28,2.64,526
20614,1.01,Fair,E,SI2,57.1,59.0,6.65,6.69,3.81,4600
25834,1.01,Good,G,VS2,63.7,56.0,6.4,6.32,4.05,5701
13544,1.02,Premium,G,VS2,61.5,59.0,6.4,6.45,3.95,5250
12234,2.03,Good,D,SI2,63.1,59.0,8.12,7.99,5.08,13109
21773,1.25,Ideal,D,SI2,61.9,54.4,6.9,6.93,4.28,6779
20259,0.31,Very Good,F,SI1,60.6,60.0,4.34,4.37,2.64,516
21039,0.77,Very Good,I,VS2,63.4,58.0,5.81,5.74,3.66,2262
8047,0.53,Ideal,F,VS2,61.6,57.0,5.21,5.15,3.19,1803
13577,1.2,Premium,F,SI1,60.2,58.0,6.9,6.86,4.14,6604
23381,1.51,Good,D,VS2,59.8,65.0,7.36,7.43,4.42,12709
5454,0.31,Premium,G,VS1,62.1,58.0,4.35,4.31,2.69,802
23005,1.04,Ideal,H,SI1,61.7,56.0,6.51,6.55,4.03,5469
20830,0.9,Very Good,D,VS2,63.3,59.0,6.12,6.17,3.89,4981
439,2.01,Premium,J,VS2,60.5,60.0,8.13,8.09,4.91,13400
19719,0.42,Ideal,J,VS2,61.3,57.0,4.79,4.86,2.96,680
7489,1.24,Premium,I,VS2,62.1,55.0,6.91,6.87,4.28,5889
24808,0.51,Ideal,F,VVS1,62.0,57.0,5.15,5.11,3.18,2812
4924,0.42,Ideal,E,SI1,62.1,55.0,4.79,4.81,2.98,743
9435,0.28,Ideal,E,VVS1,62.0,56.0,4.23,4.19,2.61,828
7511,2.0,Very Good,I,VS2,,62.0,8.17,8.2,4.8,15923
14614,1.16,Ideal,H,SI2,60.9,59.0,6.72,6.78,4.11,5388
14059,0.75,Ideal,E,SI2,61.7,55.0,5.9,5.86,3.63,2609
4273,0.9,Very Good,G,VS2,61.0,60.0,6.21,6.24,3.8,4210
16119,1.52,Premium,G,VVS1,62.7,59.0,7.32,7.35,4.6,12498
24426,0.7,Premium,D,SI1,62.8,60.0,5.68,5.66,3.56,2782
1005,0.6,Ideal,I,SI1,62.2,58.0,5.37,5.41,3.35,1342
708,0.9,Good,J,SI2,,56.0,6.1,6.17,3.92,2693
7150,0.7,Very Good,F,VS2,61.7,63.0,5.64,5.61,3.47,2762
5612,0.24,Very Good,F,VVS1,,56.0,3.98,4.0,2.46,485
12359,0.65,Ideal,E,SI1,62.7,54.0,5.58,5.56,3.49,1989
6919,1.02,Ideal,H,SI2,60.5,60.0,6.56,6.53,3.96,4225
20335,0.5,Ideal,F,VS2,62.9,55.0,5.1,5.07,3.2,1654
21421,1.08,Ideal,D,SI1,62.7,57.0,6.52,6.56,4.1,6539
7691,1.24,Very Good,I,VS2,60.0,58.0,6.98,7.03,4.2,6134
21032,1.0,Premium,H,SI1,61.8,59.0,6.4,6.35,3.94,4150
8899,0.58,Fair,F,I1,66.3,55.0,5.18,5.1,3.41,893
19792,0.71,Very Good,G,SI1,61.6,61.0,5.7,5.72,3.52,2515
12438,0.55,Ideal,G,SI2,62.1,57.0,5.3,5.23,3.27,1240
16507,0.3,Ideal,D,SI1,61.0,54.0,4.34,4.35,2.65,552
11575,1.09,Premium,G,VS2,60.6,62.0,6.68,6.58,4.02,6153
10407,1.04,Premium,H,SI1,60.7,62.0,6.57,6.51,3.97,5311
12928,1.01,Very Good,H,SI1,62.8,58.0,6.36,6.38,4.0,4559
1053,0.38,Premium,E,SI2,61.6,57.0,4.65,4.61,2.85,812
23194,0.7,Premium,G,VS2,58.1,55.0,5.83,5.8,3.38,2657
11699,1.0,Premium,E,SI1,61.0,61.0,6.45,6.4,3.92,4805
18988,0.56,Premium,G,VS2,62.5,57.0,5.28,5.25,3.29,1698
20831,1.25,Very Good,J,SI1,62.5,57.0,6.83,6.86,4.28,4702
11783,0.53,Good,D,SI1,63.8,56.0,5.16,5.12,3.28,1636
24754,0.77,Very Good,D,SI1,58.6,59.0,6.0,6.04,3.53,3160
26543,0.5,Ideal,G,VS2,62.6,57.0,5.11,5.05,3.18,1424
25507,0.37,Ideal,G,IF,60.5,56.0,4.66,4.7,2.83,926
9925,1.86,Very Good,H,VVS2,58.6,62.0,8.07,8.14,4.75,17267
24825,0.7,Very Good,E,VS2,58.7,63.0,5.73,5.69,3.35,2862
3154,0.31,Ideal,G,VS2,62.4,55.0,4.3,4.32,2.69,544
6126,0.91,Premium,D,VS2,62.0,58.0,6.15,6.2,3.83,5259
666,0.7,Premium,H,SI1,61.3,58.0,5.71,5.74,3.51,2155
11358,0.26,Very Good,E,VVS2,64.3,57.0,3.99,4.03,2.58,547
18028,1.51,Very Good,H,VS2,63.0,57.0,7.25,7.3,4.58,10319
4611,0.9,Very Good,I,VS2,58.4,62.0,6.29,6.35,3.69,3334
19830,1.03,Ideal,F,VS2,60.2,54.0,6.64,6.61,3.99,7550
2647,0.7,Very Good,J,SI1,61.1,60.0,5.66,5.7,3.47,1959
14701,0.51,Premium,G,VVS2,61.7,58.0,5.18,5.13,3.18,1974
12375,1.69,Premium,F,SI2,62.4,58.0,7.65,7.57,4.75,9275
23556,0.8,Very Good,F,VS1,63.6,57.0,5.82,5.91,3.73,3559
24264,0.52,Ideal,E,VS2,61.8,55.0,5.19,5.17,3.2,1815
6255,0.9,Good,F,SI1,63.9,59.0,6.06,6.09,3.88,4062
5513,0.33,Premium,G,VVS1,60.9,58.0,4.47,4.43,2.71,1114
11290,0.53,Premium,F,SI1,61.4,58.0,5.19,5.17,3.18,1324
4305,0.31,Ideal,F,IF,61.2,56.0,4.37,4.39,2.68,914
25088,1.5,Ideal,H,SI2,62.4,58.0,7.29,7.26,4.54,8471
5836,0.33,Ideal,F,VVS1,62.5,54.0,4.43,4.46,2.78,880
22209,0.52,Ideal,I,VVS2,62.2,57.0,5.18,5.11,3.2,1376
11662,0.8,Ideal,E,VS2,61.4,55.0,5.96,5.99,3.67,3192
26685,0.4,Premium,D,VS1,62.5,60.0,4.72,4.66,2.93,1200
4770,0.81,Fair,F,SI2,68.8,79.0,5.26,5.2,3.58,2301
17093,1.0,Good,I,VS1,59.6,61.0,6.48,6.53,3.88,4624
11536,0.6,Very Good,H,SI1,60.4,63.0,5.45,5.41,3.28,1378
25337,0.79,Ideal,E,VS2,61.8,56.0,5.91,5.94,3.66,3605
4392,0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,520
22532,1.01,Premium,H,SI2,62.3,60.0,6.39,6.32,3.96,3782
10207,0.36,Good,H,SI1,63.6,57.0,4.53,4.49,2.87,665
8982,0.32,Premium,G,VS1,61.4,58.0,4.4,4.36,2.69,828
13187,0.31,Premium,G,SI1,62.1,58.0,4.36,4.33,2.7,593
3983,0.33,Ideal,E,SI1,62.0,54.0,4.41,4.43,2.74,579
1967,1.74,Ideal,G,VS2,62.9,57.0,7.68,7.64,4.82,16316
22092,0.55,Very Good,F,SI1,60.5,59.0,5.29,5.35,3.22,1370
17155,0.34,Ideal,E,VS2,62.4,55.0,4.48,4.53,2.81,745
20207,1.01,Very Good,H,SI1,63.1,59.0,6.34,6.43,4.03,4705
8153,1.11,Premium,H,SI2,62.9,59.0,6.59,6.54,4.13,4662
24038,0.44,Premium,E,VS2,60.4,59.0,4.93,4.9,2.97,1073
5697,0.74,Ideal,J,VS1,61.7,57.0,5.79,5.84,3.59,2468
13335,1.0,Very Good,D,SI1,63.1,56.0,6.34,6.3,3.99,5645
26883,0.5,Very Good,J,VS2,63.2,60.0,5.06,5.01,3.18,1059
13302,0.34,Premium,I,VVS1,60.5,59.0,4.48,4.54,2.73,626
16698,0.3,Ideal,E,VVS1,60.6,57.0,4.35,4.33,2.63,956
15513,0.91,Premium,H,SI1,62.2,60.0,6.22,6.16,3.85,3669
25534,0.42,Ideal,F,SI1,60.9,55.0,4.84,4.88,2.96,773
16597,1.58,Ideal,I,VS1,62.4,54.0,7.43,7.46,4.64,10920
22390,1.04,Ideal,F,SI1,61.3,56.0,6.51,6.55,4.0,5495
26346,0.75,Premium,H,VS1,58.9,62.0,5.96,5.93,3.5,2588
18825,0.93,Ideal,H,VS2,61.5,57.0,6.3,6.26,3.86,4218
26177,1.0,Premium,E,SI2,60.5,61.0,6.38,6.31,3.84,4077
15605,1.01,Premium,E,VS1,62.0,59.0,6.42,6.38,3.97,7964
16043,2.05,Good,G,I1,56.9,58.0,8.46,8.3,4.77,7026
8138,0.42,Ideal,G,VVS2,62.7,56.0,4.74,4.77,2.98,1031
7737,0.72,Ideal,H,VS1,61.8,55.0,5.78,5.81,3.58,3167
18130,1.54,Premium,E,SI1,62.7,58.0,7.37,7.3,4.6,10314
9882,1.0,Ideal,G,VVS2,62.8,57.0,6.37,6.43,4.02,7979
24284,0.72,Very Good,F,VS2,61.6,58.0,5.75,5.78,3.55,3238
22651,1.2,Very Good,F,SI1,62.7,58.0,6.74,6.72,4.22,6973
14470,0.61,Very Good,I,SI1,63.4,55.0,5.39,5.43,3.43,1356
21383,1.56,Ideal,H,SI2,62.3,55.0,7.39,7.35,4.59,6716
19152,1.0,Good,E,SI2,63.5,56.0,6.31,6.38,4.03,4620
4599,1.01,Ideal,G,IF,61.5,58.0,6.44,6.47,3.97,8869
23963,0.42,Premium,D,SI2,60.8,59.0,4.83,4.77,2.92,898
17211,1.0,Very Good,G,VS2,62.4,58.0,6.31,6.38,3.96,6449
13584,1.02,Ideal,F,SI1,62.3,56.0,6.41,6.44,4.0,5773
17765,1.2,Very Good,I,SI1,62.6,58.2,6.71,6.74,4.21,5280
24778,0.3,Good,E,VS2,64.2,57.0,4.24,4.13,2.69,619
22812,1.32,Very Good,F,IF,62.4,58.0,6.97,7.01,4.36,14842
5271,1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,4692
362,1.51,Very Good,E,SI2,62.8,59.0,7.24,7.31,4.57,9058
26786,0.34,Very Good,G,SI2,62.8,58.0,4.43,4.46,2.79,447
4471,0.29,Very Good,E,VS1,60.0,57.0,4.33,4.34,2.6,619
22754,0.34,Ideal,E,VVS1,61.9,56.0,4.47,4.51,2.78,1014
5964,0.32,Premium,H,VS2,62.4,58.0,4.36,4.33,2.71,648
3128,0.3,Ideal,D,SI2,60.2,56.0,4.37,4.4,2.64,447
17402,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2112
7880,0.31,Ideal,E,SI1,61.5,55.0,4.37,4.41,2.7,660
4371,0.71,Premium,H,SI1,61.0,58.0,5.75,5.67,3.49,1883
6271,0.42,Ideal,D,VS1,62.1,56.0,4.78,4.82,2.98,1179
14785,0.31,Ideal,D,VS1,62.1,57.0,4.35,4.32,2.69,877
15365,0.56,Ideal,E,VS1,61.3,55.0,5.32,5.29,3.25,2032
25294,0.36,Premium,I,VS1,62.0,59.0,4.6,4.53,2.83,729
24916,1.01,Very Good,D,SI1,62.9,58.0,6.33,6.38,4.0,5731
23629,0.8,Premium,F,VS2,61.6,58.0,5.98,6.03,3.7,3429
18836,0.7,Premium,F,SI1,61.3,59.0,5.74,5.68,3.5,2423
1451,0.31,Very Good,D,VS1,62.3,56.0,4.33,4.37,2.71,736
16008,1.71,Premium,F,VS2,62.3,59.0,7.57,7.53,4.7,18791
11797,0.42,Ideal,G,IF,61.5,56.0,4.84,4.85,2.98,1289
2417,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,997
16247,0.42,Premium,G,VS1,60.8,59.0,4.79,4.85,2.93,921
18357,1.07,Very Good,H,VS1,62.5,56.0,6.52,6.55,4.08,6262
2146,0.75,Ideal,E,VS2,61.6,57.0,5.84,5.81,3.59,2940
892,0.32,Ideal,E,VVS2,62.3,56.0,4.4,4.37,2.73,1080
6389,0.49,Ideal,E,VVS2,61.9,56.0,5.05,5.1,3.14,2199
20999,0.3,Ideal,D,VS2,61.8,55.0,4.27,4.3,2.65,736
17499,1.2,Very Good,J,SI2,61.4,55.0,6.85,6.92,4.23,4636
15427,1.11,Premium,E,SI2,,58.0,6.61,6.63,4.14,4581
3642,0.3,Premium,D,VS2,60.4,59.0,4.32,4.35,2.62,710
16312,1.02,Premium,G,SI2,61.7,58.0,6.46,6.41,3.97,3027
9154,0.92,Ideal,G,SI2,63.0,57.0,6.16,6.13,3.87,3697
4076,1.51,Very Good,J,SI2,62.8,59.0,7.23,7.26,4.55,6773
15026,0.99,Very Good,F,SI2,61.2,56.0,6.4,6.45,3.93,4852
14432,0.27,Ideal,E,VS1,61.6,55.0,4.18,4.16,2.57,603
14727,1.82,Very Good,J,VS1,62.2,56.0,7.83,7.96,4.91,10090
11461,1.0,Premium,E,SI2,62.8,59.0,6.34,6.3,3.97,4200
24027,0.9,Good,E,SI1,64.3,62.0,6.0,6.07,3.88,3400
18507,0.52,Premium,E,VS2,60.3,60.0,5.21,5.17,3.13,1815
6100,0.39,Ideal,F,VS1,60.9,56.0,4.68,4.75,2.87,894
24728,0.3,Good,G,VVS2,63.8,57.0,4.24,4.26,2.71,684
12266,0.7,Ideal,G,VS1,61.4,55.0,5.74,5.69,3.51,2573
26706,0.51,Very Good,F,SI1,62.0,54.0,5.15,5.18,3.2,1265
1315,0.9,Premium,I,VS2,63.0,59.0,6.1,6.06,3.83,3292
19782,1.52,Ideal,I,SI2,62.5,58.0,7.29,7.33,4.57,7990
26303,1.05,Premium,I,SI2,58.3,57.0,6.72,6.67,3.9,2911
2796,1.01,Ideal,H,SI1,61.7,57.0,6.37,6.44,3.96,5387
4785,0.57,Premium,D,SI1,60.2,60.0,5.36,5.34,3.22,1847
19320,1.25,Premium,H,VS2,60.4,59.0,6.96,6.92,4.19,7378
3829,0.71,Ideal,E,SI1,61.3,57.0,5.81,5.78,3.55,2704
7722,0.27,Ideal,D,VVS2,61.5,56.0,4.15,4.18,2.56,586
24817,1.5,Good,G,SI2,57.5,63.0,7.53,7.49,4.32,6006
12008,1.52,Premium,H,VS1,61.4,58.0,7.3,7.44,4.55,11516
24300,0.52,Premium,D,VS2,61.2,58.0,5.2,5.16,3.17,1919
1972,0.41,Ideal,I,VS1,61.9,55.0,4.78,4.82,2.97,685
1505,1.19,Ideal,E,SI2,61.9,56.0,6.84,6.8,4.22,5598
11884,0.27,Very Good,E,VVS1,62.4,55.0,4.18,4.22,2.62,591
12183,0.56,Ideal,E,SI1,62.8,58.0,5.31,5.26,3.32,1784
5669,0.7,Ideal,I,VS2,61.4,56.0,5.72,5.75,3.52,2270
19209,1.0,Good,G,SI1,61.6,62.0,6.37,6.45,3.95,4528
6917,1.06,Ideal,F,IF,61.0,57.0,6.64,6.55,4.02,11195
14265,1.13,Ideal,D,VVS2,61.7,57.0,6.65,6.68,4.11,12150
6462,0.54,Premium,J,VS2,62.6,58.0,5.16,5.22,3.25,1042
3032,0.31,Ideal,G,VVS2,61.7,54.0,4.38,4.34,2.69,907
1362,1.02,Very Good,E,VVS1,62.2,57.0,6.4,6.59,4.04,10672
14152,1.3,Premium,I,VS2,62.7,58.0,6.97,6.9,4.35,6246
17468,0.71,Ideal,F,SI1,61.5,56.0,5.76,5.69,3.52,2633
22945,0.37,Good,E,VS1,62.8,65.0,4.51,4.54,2.84,889
16810,0.36,Premium,F,SI1,60.2,58.0,4.6,4.63,2.78,576
3067,1.01,Very Good,E,VVS1,63.2,54.0,6.41,6.31,4.02,10498
2169,0.42,Ideal,E,SI1,61.8,56.0,4.8,4.84,2.98,931
23349,0.59,Very Good,J,VS2,61.9,58.0,5.35,5.38,3.32,1287
11686,0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2147
20400,1.77,Ideal,D,SI2,60.9,53.0,7.92,7.85,4.8,10051
13039,1.51,Very Good,D,VS2,63.2,58.0,7.29,7.33,4.62,14416
18551,0.65,Ideal,D,VVS1,61.8,57.0,5.54,5.56,3.43,4022
1729,1.01,Very Good,F,SI2,60.0,59.0,6.48,6.61,3.93,4416
14656,0.7,Ideal,G,VS1,61.3,57.0,5.71,5.74,3.51,2839
12695,1.1,Ideal,I,SI1,62.1,57.0,6.6,6.64,4.11,5037
13026,0.31,Very Good,E,SI1,63.5,57.0,4.32,4.28,2.73,698
7097,0.56,Ideal,G,VS2,60.6,57.0,5.36,5.33,3.24,1698
14700,0.34,Ideal,E,SI2,61.4,55.0,4.5,4.52,2.77,454
16350,0.33,Ideal,G,VVS2,61.5,56.0,4.49,4.45,2.75,965
875,1.0,Good,G,SI2,61.7,63.0,6.36,6.37,3.93,4493
17966,0.8,Good,F,SI1,63.8,59.0,5.87,5.83,3.73,2890
6733,0.7,Ideal,D,VS2,61.0,57.0,5.76,5.74,3.51,2859
21224,0.31,Premium,E,VS2,61.0,58.0,4.37,4.39,2.67,680
18914,0.4,Very Good,F,VS1,63.4,54.0,4.68,4.72,2.98,909
26671,1.7,Premium,G,SI2,62.2,59.0,7.68,7.6,4.75,7414
20027,2.01,Premium,E,SI2,62.0,61.0,8.1,8.04,5.0,17179
10882,0.66,Ideal,D,VVS2,61.3,57.0,5.59,5.63,3.44,3915
4209,1.0,Good,H,SI2,63.2,60.0,6.27,6.33,3.98,3991
6683,0.55,Ideal,I,VS1,62.2,55.0,5.26,5.29,3.28,1238
2093,1.51,Good,E,I1,,59.0,7.56,7.51,4.33,5601
11869,0.71,Very Good,G,SI1,62.4,57.0,5.66,5.69,3.54,2206
6753,0.57,Ideal,H,VVS1,60.9,56.0,5.36,5.38,3.27,1949
18671,0.51,Ideal,G,VS1,61.7,55.0,5.14,5.17,3.18,1656
22179,2.01,Premium,H,SI1,60.0,60.0,8.16,8.13,4.89,12271
26376,0.36,Premium,F,VS2,60.5,59.0,4.61,4.64,2.8,726
12809,0.9,Good,D,SI2,62.3,58.0,6.05,6.27,3.84,3806
10055,0.3,Ideal,E,VS2,61.8,55.0,4.33,4.35,2.68,658
15443,0.33,Ideal,I,SI1,62.7,56.0,4.4,4.44,2.77,445
